Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,TestSchedulerUtils,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 37
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,TestSchedulerApplicationAttempt,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,TestAbstractYarnScheduler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,TestQueueMetrics,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,TestSchedulerHealth,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,SchedulerHealth.DetailedInformation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,YarnScheduler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,SchedulerNode,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,QueueMetrics,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,SchedulerApplicationAttempt,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 26
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,SchedulerApplicationAttempt.ContainersAndNMTokensAllocation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,SchedulerUtils,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,AppSchedulingInfo,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler,AbstractYarnScheduler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 30
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestQueueMappings,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestReservationQueue,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestUtils,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: spyHook (138)
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestUtils,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestCapacitySchedulerNodeLabelUpdate,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestApplicationLimits,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 24
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestParentQueue,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestChildQueueOrder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 27
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestCapacitySchedulerDynamicBehavior,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestLeafQueue,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 40
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestCapacityScheduler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 76
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestReservations,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 33
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestContainerAllocation,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 26
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,TestQueueParsing,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacitySchedulerConfiguration,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacitySchedulerConfiguration.QueueMapping,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CapacityScheduler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 61
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,ParentQueue,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
hadoop,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,CSQueueUtils,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
